"key","AIContextualSummary","AffiliateLink","AnnualFee","CardTier","FullName","Issuer","Perks","RewardsRate","SpecialOffers","UpdatedAt"
"","
                    カード名: DCMマイボカード
                    年会費: 1,100円（初年度無料）
                    ポイント還元率: 0.50%～1.50%
                    特徴: ボイポ（ポイント）が貯まる、プリペイド式電子マネー「ミーモ」も使える、海外・国内旅行傷害保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","1,100円（初年度無料）","Standard","DCMマイボカード","<ENTER_ISSUER>","ポイントカード機能と電子マネー「ミーモ」が付帯したカードです。","0.50%～1.50%","","1.739068481368E12"
"","
                    カード名: イオンカード（G.Gマーク付）
                    年会費: 無料
                    ポイント還元率: 0.50%～1.00%
                    特徴: 55歳以上の会員限定G.G感謝デーは5％オフ、イオングループ対象店舗でいつでも2倍、毎月20日と30の「お客さま感謝デー」は買い物代金が5％オフ
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","イオンカード（G.Gマーク付）","<ENTER_ISSUER>","55歳以上の方が申込み可能、会員限定で5％オフになるイオンカードです。","0.50%～1.00%","","1.739068481369E12"
"","
                    カード名: H-Dカード(ハーレーダビッドソンカード)
                    年会費: 無料
                    ポイント還元率: 1.50%
                    特徴: 独自ポイント「H-Dポイント」が貯まる、カードデザインが選べる、もしもの時に安心のサービスが付帯
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","H-Dカード(ハーレーダビッドソンカード)","<ENTER_ISSUER>","生活のあらゆるシーンでH-Dポイントが貯まるカードです。","1.50%","","1.73906848137E12"
"","
                    カード名: UnyOil CARD（ユニーオイルカード）
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 0.50%
                    特徴: UnyOilでの給油がリッターあたり2円引き、UnyOilポイントが貯まる、年に5回以上の利用で翌年度年会費無料
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","UnyOil CARD（ユニーオイルカード）","<ENTER_ISSUER>","UnyOilでの給油で2円/L引き、ポイントで給油の値引きが受けられるカードです。","0.50%","","1.739068481371E12"
"","
                    カード名: エポスオーナーカード
                    年会費: 無料
                    ポイント還元率: 0.50%
                    特徴: 急な資金不足もスムーズに対応できる、貯まったエポスポイントで買い物ができる、最高1,000万円の国内旅行傷害保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","エポスオーナーカード","<ENTER_ISSUER>","アプリで申込み後すぐに使えて、返済額を柔軟に調整できる法人専用のカードです。","0.50%","","1.739068481372E12"
"","
                    カード名: 九州VISAビジネスカード for Owners クラシック
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 0.50%～1.00%
                    特徴: 登記簿・決算書不要で申し込み可能、個人カードのポイントと合算可能、初年度年会費無料、条件達成で翌年度も無料、Visaタッチ決済・iD決済対応でかざすだけの簡単支払い
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","九州VISAビジネスカード for Owners クラシック","<ENTER_ISSUER>","登記簿謄本・決算書不要で申込み可能な、九州カード発行のビジネスカードです。","0.50%～1.00%","","1.739068481373E12"
"","
                    カード名: 三井住友銀聯カード
                    年会費: 無料
                    ポイント還元率: 0.50%
                    特徴: 店頭ショッピング専用カード、Vポイントが貯まる、銀聯コールセンターの利用が可能
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","三井住友銀聯カード","<ENTER_ISSUER>","中国でよく使われている銀聯ブランドの三井住友カードです。","0.50%","","1.739068481374E12"
"","
                    カード名: JAFカード
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 0.50%～1.00%
                    特徴: JAF会員証と一体型のクレジットカードです、日々のお出かけが楽しくなる、豊富な優待施設、ドライブ情報やクルマに関する相談サービスが利用できます
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","JAFカード","<ENTER_ISSUER>","ショッピングで貯めたポイントがJAF年会費と交換できるカードです。","0.50%～1.00%","","1.739068481375E12"
"","
                    カード名: Cawachi Group Card
                    年会費: 1,375円（初年度無料）
                    ポイント還元率: 1.00%
                    特徴: ポイントコースが選べる、最高2,000万円の海外旅行傷害保険が利用付帯、2つの電子マネーでスムーズに決済できる
                    ","<ENTER_AFFILIATE_LINK>","1,375円（初年度無料）","Standard","Cawachi Group Card","<ENTER_ISSUER>","カワチ薬品での利用で2種類のポイントが貯まるカードです。","1.00%","","1.739068481376E12"
"","
                    カード名: MileagePlus JCBカード 一般カード
                    年会費: 5,500円
                    ポイント還元率: 1.00%
                    特徴: カード利用でマイルが貯まる、ボーナスマイルがもらえる、最高3,000万円の海外旅行傷害保険が付帯
                    ","<ENTER_AFFILIATE_LINK>","5,500円","Standard","MileagePlus JCBカード 一般カード","<ENTER_ISSUER>","マイレージプラスが100円利用につき1マイル貯まるJCBのカードです。","1.00%","","1.739068481377E12"
"","
                    カード名: JCB EIT
                    年会費: 無料
                    ポイント還元率: -
                    特徴: 
                    ","<ENTER_AFFILIATE_LINK>","無料","Standard","JCB EIT","<ENTER_ISSUER>","2019年4月15日に新規のお申し込み受付を終了したカードです。","-","","1.739068481378E12"
"","
                    カード名: デポジット型ライフカード
                    年会費: 5,500円
                    ポイント還元率: 0.30%～0.60%
                    特徴: 弁護士無料相談サービス付き、海外旅行の手厚いサポート「海外アシスタンスサービス」&「旅行サービス」、海外･国内旅行傷害保険＆シートベルト傷害保険が自動付帯
                    ","<ENTER_AFFILIATE_LINK>","5,500円","Standard","デポジット型ライフカード","<ENTER_ISSUER>","付帯サービスも充実、ライフカードのデポジット型クレジットカードです。","0.30%～0.60%","","1.739068481379E12"
